transaction_id,client_id,portfolio_id,transaction_date,transaction_type,amount_usd,original_currency,fx_rate_applied,asset_class,fee_amount_usd,fee_type,rm_id,notes
9534,180,259,2023-12-18,Fee,-3856.26,CNY,7.379622,Cash,3856.26,Advisory Fee,Priya Menon,
9535,180,259,2025-06-21,Outflow,-134045.88,CNY,7.170688,Fixed Income,,,Priya Menon,
9536,181,260,2025-09-06,Interest,30861.28,IDR,15843.097774,Cash,,,Sofia Lim,
9537,181,260,2025-10-30,Outflow,-632522.68,IDR,16197.928383,Cash,,,Sofia Lim,
9538,181,260,2025-07-22,Fee,-11630.01,IDR,15400.145578,Alternatives,11630.01,Transaction Fee,Sofia Lim,
9539,181,260,2025-09-05,Inflow,933880.41,IDR,15933.865338,Alternatives,,,Sofia Lim,
9540,181,260,2025-12-22,Interest,24697.51,IDR,16144.99571,Private Credit,,,Sofia Lim,
9541,181,260,2025-05-15,Inflow,972203.3,IDR,16110.004969,Alternatives,,,Sofia Lim,
9542,181,260,2025-06-09,Dividend,60764.06,IDR,15914.492601,Private Credit,,,Sofia Lim,
9543,181,260,2025-11-15,Fee,-12994.99,IDR,16225.884037,Cash,12994.99,Performance Fee,Sofia Lim,
9544,181,260,2025-04-22,Rebalance,26354.64,IDR,16147.92543,Cash,,,Sofia Lim,
9545,181,260,2025-07-29,Inflow,573250.86,IDR,15970.735151,Cash,,,Sofia Lim,
9546,181,260,2025-11-19,Outflow,-81465.64,IDR,16023.121608,Equities,,,Sofia Lim,
9547,181,260,2025-08-07,Inflow,1121215.91,IDR,16036.380892,Cash,,,Sofia Lim,
9548,181,260,2025-05-28,Fee,-7208.38,IDR,15532.508335,Private Credit,7208.38,Management Fee,Sofia Lim,
9549,181,260,2025-08-19,Inflow,341564.71,IDR,16024.734131,Private Credit,,,Sofia Lim,
9550,181,260,2025-12-18,Inflow,862519.37,IDR,16197.694546,Private Credit,,,Sofia Lim,
9551,181,260,2025-12-05,Inflow,1143684.25,IDR,16099.127555,Private Credit,,,Sofia Lim,
9552,181,260,2025-04-28,Inflow,62784.12,IDR,15702.717594,Private Credit,,,Sofia Lim,
9553,181,260,2025-08-23,Rebalance,-28072.32,IDR,16124.734039,Private Credit,,,Sofia Lim,
9554,181,260,2025-12-13,Rebalance,1754.94,IDR,15807.784273,Cash,,,Sofia Lim,
9555,181,260,2025-11-26,Fee,-24529.78,IDR,16135.168287,Structured Products,24529.78,Advisory Fee,Sofia Lim,
9556,181,260,2025-12-08,Dividend,35407.0,IDR,15876.764144,Alternatives,,,Sofia Lim,
9557,181,260,2025-05-14,Inflow,152849.69,IDR,16195.677911,Structured Products,,,Sofia Lim,
9558,181,260,2025-08-29,Fee,-22292.56,IDR,16208.608254,Private Credit,22292.56,Management Fee,Sofia Lim,
9559,181,260,2025-06-30,Interest,47907.16,IDR,16087.275684,Private Credit,,,Sofia Lim,
9560,181,260,2025-05-20,Inflow,1193341.12,IDR,16011.122833,Private Credit,,,Sofia Lim,
9561,181,261,2025-01-12,Rebalance,34121.95,IDR,16238.12694,Cash,,,Sofia Lim,
9562,181,261,2025-07-23,Fee,-124632.89,IDR,15464.503308,Cash,124632.89,Advisory Fee,Sofia Lim,
9563,181,261,2024-07-08,Inflow,8919280.24,IDR,15639.74916,Cash,,,Sofia Lim,
9564,181,261,2025-02-05,FX-Conversion,83172.57,IDR,15573.927676,Alternatives,,,Sofia Lim,
9565,181,261,2024-09-23,Outflow,-346748.71,IDR,15745.9453,Fixed Income,,,Sofia Lim,
9566,181,261,2025-08-07,Outflow,-7582123.86,IDR,15537.361542,Equities,,,Sofia Lim,
9567,181,261,2025-05-28,Inflow,2714908.94,IDR,15680.137204,Structured Products,,,Sofia Lim,
9568,181,261,2025-09-07,Inflow,9393156.75,IDR,16039.968823,Private Credit,,,Sofia Lim,
9569,181,261,2025-08-18,Rebalance,98765.07,IDR,15837.865269,Equities,,,Sofia Lim,
9570,181,261,2024-12-02,Interest,276358.36,IDR,15611.370246,Structured Products,,,Sofia Lim,
9571,181,261,2025-05-07,Inflow,5174736.26,IDR,15703.712528,Cash,,,Sofia Lim,
9572,181,261,2024-11-10,Dividend,265267.78,IDR,15791.386413,Structured Products,,,Sofia Lim,
9573,181,261,2024-11-19,Inflow,8926039.84,IDR,15511.960124,Private Credit,,,Sofia Lim,
9574,181,261,2025-04-20,Dividend,379924.27,IDR,16267.368417,Cash,,,Sofia Lim,
9575,181,261,2025-02-04,FX-Conversion,-31110.36,IDR,15513.114635,Equities,,,Sofia Lim,
9576,181,261,2025-11-23,Dividend,428820.77,IDR,15855.431773,Private Credit,,,Sofia Lim,
9577,181,261,2025-06-23,Inflow,1733100.59,IDR,16259.572413,Equities,,,Sofia Lim,
9578,181,261,2024-08-07,Inflow,5497962.44,IDR,15366.332717,Alternatives,,,Sofia Lim,
9579,181,261,2024-08-04,FX-Conversion,73529.98,IDR,15591.124519,Equities,,,Sofia Lim,
9580,181,261,2025-09-21,Inflow,6814341.58,IDR,15499.791414,Cash,,,Sofia Lim,
9581,181,261,2025-02-21,Interest,189180.35,IDR,15399.587787,Private Credit,,,Sofia Lim,
9582,181,261,2025-04-19,Interest,213127.87,IDR,15603.152794,Fixed Income,,,Sofia Lim,
9583,181,261,2025-09-10,Inflow,5454214.07,IDR,15783.26522,Structured Products,,,Sofia Lim,
9584,181,261,2025-07-24,Inflow,7222735.84,IDR,16068.913693,Equities,,,Sofia Lim,
9585,181,261,2025-10-10,Dividend,404213.02,IDR,16015.369059,Private Credit,,,Sofia Lim,
9586,181,261,2025-04-14,Dividend,326418.6,IDR,15419.421741,Private Credit,,,Sofia Lim,
9587,181,261,2024-10-01,Fee,-174515.93,IDR,15402.699984,Cash,174515.93,Performance Fee,Sofia Lim,
9588,181,261,2025-05-31,Rebalance,53325.68,IDR,16259.36511,Cash,,,Sofia Lim,
9589,181,261,2025-11-01,Dividend,184507.79,IDR,15539.216862,Cash,,,Sofia Lim,
9590,181,261,2025-03-24,Dividend,423866.62,IDR,16211.228923,Private Credit,,,Sofia Lim,
9591,181,261,2025-07-20,Interest,436770.08,IDR,15988.742696,Structured Products,,,Sofia Lim,
9592,181,261,2025-05-09,Inflow,3752953.16,IDR,15782.389427,Cash,,,Sofia Lim,
9593,181,261,2025-03-26,Outflow,-7511387.88,IDR,15625.960442,Equities,,,Sofia Lim,
9594,181,261,2025-12-13,Rebalance,55773.58,IDR,15739.209669,Cash,,,Sofia Lim,
9595,181,261,2025-01-22,Fee,-146602.47,IDR,15764.440365,Alternatives,146602.47,Transaction Fee,Sofia Lim,
9596,181,261,2025-10-04,Inflow,5481385.04,IDR,15867.057416,Equities,,,Sofia Lim,
9597,181,261,2025-01-02,Rebalance,74351.74,IDR,16072.769383,Private Credit,,,Sofia Lim,
9598,181,261,2025-11-03,Outflow,-3658010.48,IDR,15957.233165,Private Credit,,,Sofia Lim,
9599,181,261,2025-10-31,Dividend,143126.93,IDR,15939.055897,Equities,,,Sofia Lim,
9600,181,261,2025-08-25,Interest,199962.8,IDR,15645.318222,Private Credit,,,Sofia Lim,
9601,181,261,2025-09-13,Fee,-182583.01,IDR,15989.026588,Alternatives,182583.01,Management Fee,Sofia Lim,
9602,181,261,2024-06-27,Inflow,4742591.38,IDR,15929.99625,Structured Products,,,Sofia Lim,
9603,181,261,2024-07-27,Fee,-107779.68,IDR,16116.152782,Alternatives,107779.68,Advisory Fee,Sofia Lim,
9604,181,261,2025-04-27,Dividend,345019.24,IDR,16136.869942,Equities,,,Sofia Lim,
9605,181,261,2025-08-15,Fee,-164743.58,IDR,15895.797747,Private Credit,164743.58,Advisory Fee,Sofia Lim,
9606,181,261,2025-11-22,Fee,-133207.37,IDR,15988.440743,Alternatives,133207.37,Performance Fee,Sofia Lim,
9607,181,261,2024-06-24,Inflow,1383431.66,IDR,15684.427327,Structured Products,,,Sofia Lim,
9608,181,261,2025-08-03,Fee,-139750.3,IDR,15771.974764,Equities,139750.3,Performance Fee,Sofia Lim,
9609,181,261,2025-07-03,FX-Conversion,58507.18,IDR,15829.669938,Private Credit,,,Sofia Lim,
9610,181,261,2025-04-06,Outflow,-5282761.89,IDR,15692.422441,Private Credit,,,Sofia Lim,
9611,181,261,2025-05-15,Inflow,1403183.95,IDR,16034.386323,Structured Products,,,Sofia Lim,
9612,181,261,2025-08-19,Outflow,-6922527.44,IDR,15431.820142,Equities,,,Sofia Lim,
9613,181,261,2024-10-27,Inflow,9288896.46,IDR,15677.368382,Alternatives,,,Sofia Lim,
9614,181,261,2025-03-08,Inflow,4030497.87,IDR,15616.001667,Fixed Income,,,Sofia Lim,
9615,181,261,2025-02-16,Dividend,372445.31,IDR,15328.866174,Alternatives,,,Sofia Lim,
9616,181,261,2025-03-31,Interest,235357.49,IDR,16026.678976,Alternatives,,,Sofia Lim,
9617,181,261,2025-09-14,Inflow,7321422.36,IDR,15468.855965,Alternatives,,,Sofia Lim,
9618,181,261,2025-08-25,Fee,-162500.01,IDR,15791.763932,Fixed Income,162500.01,Advisory Fee,Sofia Lim,
9619,181,261,2025-08-29,Inflow,1487305.69,IDR,15970.97973,Structured Products,,,Sofia Lim,
9620,182,262,2025-11-26,Fee,-2771.33,CNY,7.133601,Equities,2771.33,Performance Fee,Wei Zhang,
9621,182,262,2025-12-26,Interest,14588.93,CNY,7.352029,Private Credit,,,Wei Zhang,
9622,182,262,2025-12-10,Inflow,324342.97,CNY,7.126747,Cash,,,Wei Zhang,
9623,182,262,2025-12-31,Interest,13654.55,CNY,7.129059,Structured Products,,,Wei Zhang,
9624,182,262,2025-12-07,Interest,19043.78,CNY,7.129563,Structured Products,,,Wei Zhang,
9625,182,262,2025-12-05,Dividend,13050.33,CNY,7.209406,Structured Products,,,Wei Zhang,
9626,182,262,2025-12-25,Inflow,383472.19,CNY,7.249558,Private Credit,,,Wei Zhang,
9627,182,262,2025-12-26,Inflow,101398.42,CNY,7.217156,Structured Products,,,Wei Zhang,
9628,182,262,2025-12-28,Rebalance,93352.85,CNY,7.067324,Cash,,,Wei Zhang,
9629,182,262,2025-12-17,Outflow,-96159.57,CNY,7.167291,Private Credit,,,Wei Zhang,
9630,182,262,2025-12-24,Interest,15995.61,CNY,7.331589,Private Credit,,,Wei Zhang,
9631,182,262,2025-12-08,Fee,-3980.42,CNY,7.080605,Cash,3980.42,Advisory Fee,Wei Zhang,
9632,182,262,2025-12-30,Dividend,11752.86,CNY,7.24713,Equities,,,Wei Zhang,
9633,182,262,2025-12-31,Fee,-3728.21,CNY,7.426429,Private Credit,3728.21,Performance Fee,Wei Zhang,
9634,182,262,2025-12-04,Fee,-7438.33,CNY,7.25789,Structured Products,7438.33,Management Fee,Wei Zhang,
9635,182,262,2025-12-22,Inflow,114587.36,CNY,7.310662,Private Credit,,,Wei Zhang,
9636,182,262,2025-12-20,Inflow,426092.25,CNY,7.218073,Equities,,,Wei Zhang,
9637,182,262,2025-12-21,Fee,-8013.68,CNY,7.440618,Cash,8013.68,Transaction Fee,Wei Zhang,
9638,182,262,2025-12-07,Dividend,6097.38,CNY,7.455407,Cash,,,Wei Zhang,
9639,182,262,2025-12-31,Inflow,291259.87,CNY,7.137816,Private Credit,,,Wei Zhang,
9640,182,262,2025-12-20,Fee,-8633.48,CNY,7.117155,Structured Products,8633.48,Performance Fee,Wei Zhang,
9641,182,262,2025-12-16,Inflow,167496.71,CNY,7.313254,Cash,,,Wei Zhang,
9642,182,262,2025-12-03,FX-Conversion,-22417.25,CNY,7.046836,Fixed Income,,,Wei Zhang,
9643,182,262,2025-12-08,Inflow,461957.09,CNY,7.323805,Alternatives,,,Wei Zhang,
9644,182,262,2025-12-24,Inflow,95501.69,CNY,7.255876,Alternatives,,,Wei Zhang,
9645,182,262,2025-12-31,Inflow,394927.11,CNY,7.350465,Structured Products,,,Wei Zhang,
9646,182,262,2025-11-28,Inflow,176086.45,CNY,7.196654,Structured Products,,,Wei Zhang,
9647,182,262,2025-12-16,FX-Conversion,-47118.27,CNY,7.197844,Fixed Income,,,Wei Zhang,
9648,182,262,2025-12-06,Fee,-5688.48,CNY,7.373796,Alternatives,5688.48,Performance Fee,Wei Zhang,
9649,182,262,2025-12-26,Outflow,-201126.61,CNY,7.262917,Equities,,,Wei Zhang,
9650,182,262,2025-12-12,Interest,16841.61,CNY,7.324517,Structured Products,,,Wei Zhang,
9651,182,262,2025-12-26,Interest,5193.38,CNY,7.29296,Equities,,,Wei Zhang,
9652,182,262,2025-12-30,Rebalance,-13262.04,CNY,7.321129,Cash,,,Wei Zhang,
9653,182,262,2025-12-29,Inflow,458607.48,CNY,7.302933,Private Credit,,,Wei Zhang,
9654,182,262,2025-12-13,Dividend,5901.66,CNY,7.138908,Alternatives,,,Wei Zhang,
9655,182,262,2025-11-24,Outflow,-292946.42,CNY,7.172555,Cash,,,Wei Zhang,
9656,182,262,2025-12-31,Fee,-3930.05,CNY,7.436049,Alternatives,3930.05,Advisory Fee,Wei Zhang,
9657,182,262,2025-12-13,Inflow,402065.16,CNY,7.291529,Cash,,,Wei Zhang,
9658,182,262,2025-12-18,Inflow,254036.43,CNY,7.336262,Equities,,,Wei Zhang,
9659,182,262,2025-12-29,Dividend,13245.62,CNY,7.087742,Cash,,,Wei Zhang,
9660,182,262,2025-12-02,Dividend,21002.04,CNY,7.187378,Alternatives,,,Wei Zhang,
9661,182,262,2025-11-28,Interest,22203.16,CNY,7.125728,Alternatives,,,Wei Zhang,
9662,182,262,2025-11-25,Inflow,54650.98,CNY,7.222717,Cash,,,Wei Zhang,
9663,182,262,2025-12-16,Dividend,20479.3,CNY,7.372463,Cash,,,Wei Zhang,
9664,182,263,2025-11-11,Interest,1010.74,CNY,7.267368,Private Credit,,,Wei Zhang,
9665,182,263,2025-12-30,Fee,-678.96,CNY,7.132331,Equities,678.96,Management Fee,Wei Zhang,
9666,182,263,2025-10-12,Rebalance,29816.76,CNY,7.317102,Cash,,,Wei Zhang,
9667,182,263,2025-09-26,Rebalance,78177.25,CNY,7.05337,Structured Products,,,Wei Zhang,
9668,182,263,2025-12-18,FX-Conversion,-408.19,CNY,7.401751,Equities,,,Wei Zhang,
9669,182,263,2025-09-18,Inflow,38653.77,CNY,7.415871,Structured Products,,,Wei Zhang,
9670,182,263,2025-12-08,Inflow,45164.47,CNY,7.407079,Alternatives,,,Wei Zhang,
9671,182,263,2025-10-26,Rebalance,73324.95,CNY,7.411023,Fixed Income,,,Wei Zhang,
9672,182,263,2025-10-02,Rebalance,-48772.49,CNY,7.177413,Alternatives,,,Wei Zhang,
9673,182,263,2025-11-06,Outflow,-46266.42,CNY,7.064466,Fixed Income,,,Wei Zhang,
9674,182,263,2025-12-16,FX-Conversion,-38171.82,CNY,7.355893,Structured Products,,,Wei Zhang,
9675,182,263,2025-10-06,Dividend,1213.35,CNY,7.307746,Structured Products,,,Wei Zhang,
9676,182,263,2025-11-08,Fee,-293.78,CNY,7.126391,Structured Products,293.78,Management Fee,Wei Zhang,
9677,182,263,2025-09-22,Outflow,-43270.26,CNY,7.419044,Structured Products,,,Wei Zhang,
9678,182,263,2025-11-12,Inflow,41288.24,CNY,7.354628,Private Credit,,,Wei Zhang,
9679,182,263,2025-11-27,Outflow,-49732.19,CNY,7.210192,Equities,,,Wei Zhang,
9680,182,263,2025-12-25,Inflow,41400.65,CNY,7.050472,Equities,,,Wei Zhang,
9681,182,263,2025-09-29,Fee,-344.65,CNY,7.050535,Cash,344.65,Management Fee,Wei Zhang,
9682,182,263,2025-12-26,Inflow,40924.35,CNY,7.273843,Equities,,,Wei Zhang,
9683,182,263,2025-11-27,Inflow,48080.51,CNY,7.142432,Structured Products,,,Wei Zhang,
9684,182,263,2025-09-28,Fee,-505.63,CNY,7.081425,Structured Products,505.63,Transaction Fee,Wei Zhang,
9685,182,263,2025-11-24,FX-Conversion,-98510.98,CNY,7.301578,Fixed Income,,,Wei Zhang,
9686,182,263,2025-11-21,Outflow,-47027.33,CNY,7.241068,Alternatives,,,Wei Zhang,
9687,182,263,2025-09-18,Outflow,-38487.81,CNY,7.105242,Equities,,,Wei Zhang,
9688,182,263,2025-09-25,Fee,-544.04,CNY,7.136905,Fixed Income,544.04,Management Fee,Wei Zhang,
9689,182,263,2025-12-14,Fee,-735.07,CNY,7.164392,Private Credit,735.07,Transaction Fee,Wei Zhang,
9690,182,263,2025-11-29,Rebalance,9585.81,CNY,7.140879,Equities,,,Wei Zhang,
9691,182,263,2025-09-13,Fee,-483.89,CNY,7.176234,Fixed Income,483.89,Transaction Fee,Wei Zhang,
9692,182,263,2025-10-21,Fee,-609.24,CNY,7.301453,Structured Products,609.24,Transaction Fee,Wei Zhang,
9693,182,263,2025-09-18,Dividend,740.86,CNY,7.221477,Alternatives,,,Wei Zhang,
9694,182,263,2025-11-18,Fee,-404.16,CNY,7.120557,Alternatives,404.16,Performance Fee,Wei Zhang,
9695,182,263,2025-12-30,Interest,437.46,CNY,7.184189,Private Credit,,,Wei Zhang,
9696,182,263,2025-09-12,Fee,-334.14,CNY,7.401425,Alternatives,334.14,Transaction Fee,Wei Zhang,
9697,182,263,2025-10-28,Inflow,48169.53,CNY,7.409227,Equities,,,Wei Zhang,
9698,182,263,2025-12-20,Dividend,693.3,CNY,7.16812,Private Credit,,,Wei Zhang,
9699,182,263,2025-11-04,Outflow,-32314.01,CNY,7.210793,Alternatives,,,Wei Zhang,
9700,182,263,2025-09-19,Interest,410.67,CNY,7.174365,Alternatives,,,Wei Zhang,
9701,182,263,2025-09-14,Interest,1315.36,CNY,7.325244,Alternatives,,,Wei Zhang,
9702,182,263,2025-11-05,Outflow,-31664.87,CNY,7.115223,Structured Products,,,Wei Zhang,
9703,182,263,2025-12-23,Fee,-717.72,CNY,7.425379,Private Credit,717.72,Management Fee,Wei Zhang,
9704,182,263,2025-10-21,Fee,-438.68,CNY,7.329027,Fixed Income,438.68,Management Fee,Wei Zhang,
9705,182,263,2025-10-23,Rebalance,38781.22,CNY,7.355976,Equities,,,Wei Zhang,
9706,182,263,2025-11-23,Dividend,1556.84,CNY,7.03074,Cash,,,Wei Zhang,
9707,182,263,2025-09-27,Inflow,44416.06,CNY,7.362382,Cash,,,Wei Zhang,
9708,182,263,2025-11-14,Inflow,47525.18,CNY,7.31627,Alternatives,,,Wei Zhang,
9709,182,263,2025-10-11,Inflow,49018.62,CNY,7.297491,Equities,,,Wei Zhang,
9710,182,263,2025-09-18,Inflow,44496.08,CNY,7.315473,Private Credit,,,Wei Zhang,
9711,182,263,2025-10-12,Fee,-731.33,CNY,7.362843,Fixed Income,731.33,Management Fee,Wei Zhang,
9712,182,263,2025-12-30,Interest,1268.5,CNY,7.449741,Equities,,,Wei Zhang,
9713,182,263,2025-10-13,Inflow,45111.0,CNY,7.093382,Alternatives,,,Wei Zhang,
9714,182,263,2025-11-13,Fee,-298.31,CNY,7.117007,Equities,298.31,Transaction Fee,Wei Zhang,
9715,182,264,2025-12-29,Rebalance,-11405.03,CNY,7.297807,Structured Products,,,Wei Zhang,
9716,182,264,2025-12-05,Fee,-6248.83,CNY,7.202612,Cash,6248.83,Transaction Fee,Wei Zhang,
9717,182,264,2025-12-16,Inflow,309746.44,CNY,7.422519,Private Credit,,,Wei Zhang,
9718,182,264,2025-11-14,Inflow,147646.83,CNY,7.264398,Private Credit,,,Wei Zhang,
9719,182,264,2025-12-24,Outflow,-205863.59,CNY,7.25932,Private Credit,,,Wei Zhang,
9720,182,264,2025-12-02,Fee,-5770.92,CNY,7.419349,Alternatives,5770.92,Management Fee,Wei Zhang,
9721,182,264,2025-12-02,Outflow,-162399.91,CNY,7.321787,Private Credit,,,Wei Zhang,
9722,182,264,2025-12-03,Fee,-4300.66,CNY,7.440423,Equities,4300.66,Management Fee,Wei Zhang,
9723,182,264,2025-12-11,Dividend,13485.14,CNY,7.291791,Private Credit,,,Wei Zhang,
9724,182,264,2025-12-28,Rebalance,75982.63,CNY,7.448456,Alternatives,,,Wei Zhang,
9725,182,264,2025-11-19,Outflow,-253208.65,CNY,7.387718,Private Credit,,,Wei Zhang,
9726,182,264,2025-11-30,Outflow,-69162.17,CNY,7.281973,Cash,,,Wei Zhang,
9727,182,264,2025-12-20,Outflow,-143920.7,CNY,7.038236,Equities,,,Wei Zhang,
9728,182,264,2025-12-08,Rebalance,68683.04,CNY,7.418408,Cash,,,Wei Zhang,
9729,182,264,2025-12-07,Fee,-3348.31,CNY,7.312565,Structured Products,3348.31,Advisory Fee,Wei Zhang,
9730,182,264,2025-11-27,Interest,12005.53,CNY,7.118295,Private Credit,,,Wei Zhang,
9731,182,264,2025-12-13,Fee,-4515.77,CNY,7.291382,Alternatives,4515.77,Advisory Fee,Wei Zhang,
9732,182,264,2025-11-14,Inflow,124671.98,CNY,7.423644,Fixed Income,,,Wei Zhang,
9733,182,264,2025-11-20,Inflow,77719.55,CNY,7.208671,Structured Products,,,Wei Zhang,
9734,182,264,2025-11-23,Outflow,-155549.14,CNY,7.157345,Alternatives,,,Wei Zhang,
9735,182,264,2025-12-23,Inflow,156257.61,CNY,7.158356,Private Credit,,,Wei Zhang,
9736,182,264,2025-11-22,Fee,-3549.87,CNY,7.256288,Fixed Income,3549.87,Advisory Fee,Wei Zhang,
9737,182,264,2025-11-15,Dividend,5787.99,CNY,7.308748,Fixed Income,,,Wei Zhang,
9738,182,264,2025-11-17,Dividend,11910.2,CNY,7.108366,Equities,,,Wei Zhang,
9739,183,265,2024-05-31,Interest,17220.47,BND,1.312974,Cash,,,James Tan,
9740,183,265,2025-07-07,Outflow,-124379.88,BND,1.336482,Fixed Income,,,James Tan,
9741,183,265,2025-09-18,Interest,6319.51,BND,1.313927,Cash,,,James Tan,
9742,183,265,2025-11-01,Rebalance,-77951.3,BND,1.361198,Private Credit,,,James Tan,
9743,183,265,2024-04-22,Dividend,12127.59,BND,1.370643,Cash,,,James Tan,
9744,183,265,2025-01-24,Fee,-5629.38,BND,1.352987,Alternatives,5629.38,Advisory Fee,James Tan,
9745,183,265,2024-06-07,Inflow,294492.78,BND,1.355776,Private Credit,,,James Tan,
9746,183,265,2025-06-26,Outflow,-162013.24,BND,1.335738,Structured Products,,,James Tan,
9747,183,265,2024-03-04,Rebalance,22016.03,BND,1.311979,Fixed Income,,,James Tan,
9748,183,265,2025-11-09,Fee,-4620.33,BND,1.327261,Private Credit,4620.33,Transaction Fee,James Tan,
9749,183,265,2025-06-15,Fee,-4044.57,BND,1.359358,Equities,4044.57,Performance Fee,James Tan,
9750,183,265,2024-10-30,Inflow,78094.91,BND,1.302821,Equities,,,James Tan,
9751,183,265,2024-12-24,Outflow,-69509.23,BND,1.371991,Alternatives,,,James Tan,
9752,183,265,2025-12-14,Inflow,170128.38,BND,1.310201,Equities,,,James Tan,
9753,183,265,2025-04-22,Inflow,131717.81,BND,1.30516,Structured Products,,,James Tan,
9754,183,265,2025-04-16,Interest,13828.72,BND,1.303656,Equities,,,James Tan,
9755,183,265,2025-12-01,Dividend,12867.55,BND,1.309231,Alternatives,,,James Tan,
9756,183,265,2024-12-14,Outflow,-173235.56,BND,1.377013,Fixed Income,,,James Tan,
9757,183,265,2024-08-06,Inflow,174046.69,BND,1.307488,Alternatives,,,James Tan,
9758,183,265,2025-04-25,Rebalance,-24080.13,BND,1.375786,Equities,,,James Tan,
9759,183,265,2024-04-23,Outflow,-107054.7,BND,1.338004,Cash,,,James Tan,
9760,183,265,2025-07-19,Outflow,-204989.34,BND,1.316009,Private Credit,,,James Tan,
9761,183,265,2024-04-18,Dividend,4787.55,BND,1.349539,Structured Products,,,James Tan,
9762,183,265,2025-06-17,Inflow,206835.27,BND,1.308011,Alternatives,,,James Tan,
9763,183,265,2024-12-07,Rebalance,-37674.32,BND,1.328618,Equities,,,James Tan,
9764,183,265,2024-11-17,Fee,-5546.18,BND,1.34259,Private Credit,5546.18,Advisory Fee,James Tan,
9765,183,265,2024-08-16,Fee,-4037.79,BND,1.376638,Fixed Income,4037.79,Management Fee,James Tan,
9766,183,265,2025-05-28,Inflow,188746.6,BND,1.306062,Cash,,,James Tan,
9767,183,265,2025-07-18,Inflow,128509.58,BND,1.341645,Alternatives,,,James Tan,
9768,183,265,2024-04-15,Outflow,-127842.13,BND,1.31105,Structured Products,,,James Tan,
9769,183,265,2025-05-29,Dividend,13547.86,BND,1.301665,Fixed Income,,,James Tan,
9770,183,265,2025-10-05,Dividend,17691.36,BND,1.363126,Cash,,,James Tan,
9771,183,265,2025-03-05,Outflow,-50802.74,BND,1.301561,Alternatives,,,James Tan,
9772,183,265,2024-02-12,Outflow,-115520.46,BND,1.357142,Equities,,,James Tan,
9773,183,265,2024-06-11,Dividend,4468.87,BND,1.306525,Structured Products,,,James Tan,
9774,183,265,2025-07-14,Fee,-2174.3,BND,1.339436,Fixed Income,2174.3,Performance Fee,James Tan,
9775,183,265,2025-02-25,Inflow,312878.3,BND,1.336541,Fixed Income,,,James Tan,
9776,183,265,2024-07-24,Inflow,122241.36,BND,1.334108,Cash,,,James Tan,
9777,183,265,2025-01-01,Inflow,97559.83,BND,1.351979,Fixed Income,,,James Tan,
9778,184,266,2025-10-02,Fee,-4333.62,IDR,15525.880385,Alternatives,4333.62,Advisory Fee,Chen Jing,
9779,184,266,2025-06-27,Inflow,334370.22,IDR,15572.646919,Private Credit,,,Chen Jing,
9780,184,266,2025-07-30,Inflow,318866.21,IDR,16237.391522,Alternatives,,,Chen Jing,
9781,184,266,2025-12-11,Rebalance,68693.79,IDR,15417.529178,Alternatives,,,Chen Jing,
9782,184,266,2025-10-10,Interest,9914.61,IDR,15463.523214,Structured Products,,,Chen Jing,
9783,184,266,2025-05-16,Dividend,13980.9,IDR,15904.340118,Equities,,,Chen Jing,
9784,184,266,2025-12-06,Inflow,325506.82,IDR,15990.222798,Alternatives,,,Chen Jing,
9785,184,266,2025-05-31,Outflow,-108106.07,IDR,16195.185652,Private Credit,,,Chen Jing,
9786,184,266,2025-10-31,Outflow,-195773.76,IDR,16136.18143,Equities,,,Chen Jing,
9787,184,266,2025-07-27,Fee,-3497.73,IDR,16248.841296,Cash,3497.73,Management Fee,Chen Jing,
9788,184,266,2025-07-05,Dividend,16446.79,IDR,15490.320772,Alternatives,,,Chen Jing,
9789,184,266,2025-05-06,Inflow,218590.54,IDR,15938.340012,Fixed Income,,,Chen Jing,
9790,184,266,2025-07-18,Inflow,131092.85,IDR,15667.28009,Structured Products,,,Chen Jing,
9791,184,266,2025-12-08,Dividend,6340.23,IDR,15938.670709,Structured Products,,,Chen Jing,
9792,185,267,2024-09-04,Outflow,-79767.99,SGD,1.312311,Structured Products,,,Wei Zhang,
9793,185,267,2023-05-08,Dividend,5734.84,SGD,1.325695,Alternatives,,,Wei Zhang,
9794,185,267,2024-07-05,Dividend,3107.51,SGD,1.329244,Cash,,,Wei Zhang,
9795,185,267,2023-07-26,Inflow,102732.08,SGD,1.349481,Structured Products,,,Wei Zhang,
9796,185,267,2024-11-10,FX-Conversion,7214.11,SGD,1.334224,Fixed Income,,,Wei Zhang,
9797,185,267,2025-04-12,Fee,-753.74,SGD,1.35891,Cash,753.74,Management Fee,Wei Zhang,
9798,185,267,2023-06-07,Inflow,55591.79,SGD,1.31785,Private Credit,,,Wei Zhang,
9799,185,267,2025-11-19,Fee,-1875.57,SGD,1.314156,Fixed Income,1875.57,Advisory Fee,Wei Zhang,
9800,185,267,2024-09-06,Outflow,-61295.71,SGD,1.363538,Structured Products,,,Wei Zhang,
9801,185,267,2024-08-10,Dividend,5156.47,SGD,1.336307,Alternatives,,,Wei Zhang,
9802,185,267,2025-10-31,Fee,-1086.45,SGD,1.371,Private Credit,1086.45,Transaction Fee,Wei Zhang,
9803,185,267,2024-02-12,Fee,-1338.53,SGD,1.369555,Fixed Income,1338.53,Advisory Fee,Wei Zhang,
